idn,key,stat,p,group,name,z
333,451856,1.01893446031731,0.01,HH,010179543002,332.6347874040841
335,451858,0.2037738821338982,0.26,HH,010179543004,164.3345405392917
336,451859,0.22879063752760354,0.12,HH,010179543005,217.49867920660904
338,451861,0.20684858555843716,0.03,HH,010179545001,288.0793608151251
339,451862,0.2085693978387579,0.25,HH,010179545002,167.44897501960816
340,451863,0.5909486964373888,0.03,HH,010179545003,288.0793608151251
341,451864,0.2682739814909951,0.16,HH,010179545004,199.4457883209753
345,451868,2.7612641212223044,0.02,HH,010179547001,305.37489106318225
346,451869,0.004166989303088938,0.53,HH,010179547002,92.473013790017
352,451875,0.5652563600396375,0.17,HH,010199557021,195.41652531461943
361,451884,0.11204290046853131,0.37,HH,010199560001,133.18533464368167
363,451886,2.806799267795055,0.03,HH,010199560003,288.0793608151251
367,451890,0.6147825971774167,0.13,HH,010199561004,212.63911290388006
370,451893,0.04024983862041648,0.43,HH,010210601013,117.63741647808615
382,451905,0.22764447780654215,0.38,HH,010210604012,130.54807880993974
389,451912,0.5547233969289289,0.15,HH,010210605001,203.64333894937897
390,451913,0.8393036318573973,0.11,HH,010210605002,222.65281200366104
399,451922,0.6856562157874564,0.06,HH,010239567002,255.47735945968535
400,451923,0.7652961050339613,0.01,HH,010239567003,332.6347874040841
401,451924,0.010673986554605658,0.47,HH,010239567004,107.526986209983
402,451925,0.14170873850778354,0.41,HH,010239568001,122.75449766411496
404,451927,0.10323865377930792,0.12,HH,010239568003,217.49867920660904
406,451929,0.8001973200672865,0.13,HH,010239568005,212.63911290388006
407,451930,0.020485755500593682,0.34,HH,010239569001,141.24631294414047
408,451931,0.9913361417629172,0.35,HH,010239569002,138.5320466407568
415,451938,0.026278580217083222,0.49,HH,010259576011,102.50689082587111
416,451939,0.49006975852341006,0.05,HH,010259576021,264.4853626951472
420,451943,0.09889019814390658,0.18,HH,010259576025,191.53650878428144
424,451947,0.28993909450429617,0.33,HH,010259578002,143.99131656732337
426,451949,0.4138769212158559,0.22,HH,010259578004,177.21932141886847
427,451950,0.09901265455091433,0.49,HH,010259578005,102.50689082587111
430,451953,0.040257863338469334,0.26,HH,010259579012,164.3345405392917
431,451954,1.4083140838102384,0.06,HH,010259579021,255.47735945968535
438,451961,0.8227859169568473,0.13,HH,010279589002,212.63911290388006
440,451963,0.15883705666773457,0.21,HH,010279589004,180.64212470182403
