idn,key,stat,p,group,name,z
730,452253,0.019673789315709102,0.39,HH,010479565001,127.93190344474542
731,452254,0.13485815675196824,0.07,HH,010479565002,247.579102817917
763,452286,0.2011733572815435,0.11,HH,010499603001,222.65281200366104
782,452305,5.084270666711225,0.01,HH,010499607002,332.6347874040841
806,452329,0.19471170419076264,0.07,HH,010499614002,247.579102817917
929,452452,0.013413654161081735,0.08,HH,010550102005,240.5071560309633
1057,452580,0.3585700034959981,0.09,HH,010650405002,234.07550336902165
1058,452581,0.26085371712638944,0.19,HH,010670301001,187.7896295051229
1060,452583,0.02385371334537456,0.26,HH,010670302001,164.3345405392917
1065,452588,0.26745309470655587,0.28,HH,010670303003,158.2841507271216
1066,452589,0.3900994672416051,0.07,HH,010670304001,247.579102817917
1068,452591,0.03276540414264305,0.25,HH,010670305001,167.44897501960816
1069,452592,0.8459202863135316,0.06,HH,010670305002,255.47735945968535
1072,452595,0.046351162324666094,0.01,HH,010670306001,332.6347874040841
1121,452644,0.17941295562385234,0.39,HH,010690415005,127.93190344474542
1123,452646,0.7293387955141086,0.17,HH,010690416002,195.41652531461943
1133,452656,0.022217601483844673,0.4,HH,010690419004,125.33471031357998
1140,452663,0.030908085221695906,0.19,HH,010690421001,187.7896295051229
1160,452683,0.037126632679841315,0.35,HH,010719504003,138.5320466407568
1221,452744,0.010552851915899893,0.34,HH,010730012003,141.24631294414047
1223,452746,0.515023544244031,0.08,HH,010730014001,240.5071560309633
1272,452795,0.08519668058417451,0.24,HH,010730030023,170.63025628400874
1274,452797,0.06533210128254668,0.32,HH,010730031002,146.7698799114508
1293,452816,0.12457939631395598,0.1,HH,010730036005,228.15515655446004
1296,452819,0.5156242734320784,0.09,HH,010730037002,234.07550336902165
1300,452823,3.8616266631890768,0.01,HH,010730038022,332.6347874040841
1302,452825,0.1562664784463884,0.2,HH,010730038024,184.16212335729142
1305,452828,1.528172547709157,0.06,HH,010730038033,255.47735945968535
1308,452831,1.7583806472344308,0.01,HH,010730040001,332.6347874040841
1310,452833,1.130470613209599,0.06,HH,010730040003,255.47735945968535
1311,452834,0.20343705136033327,0.26,HH,010730040004,164.3345405392917
1315,452838,0.024755422207144353,0.28,HH,010730042003,158.2841507271216
1337,452860,0.39493673197692725,0.16,HH,010730051013,199.4457883209753
1340,452863,2.8524528416972887,0.03,HH,010730051033,288.0793608151251
1359,452882,0.07161411988903824,0.18,HH,010730057013,191.53650878428144
1369,452892,0.06408404097754665,0.13,HH,010730059033,212.63911290388006
1378,452901,2.360066380376291,0.02,HH,010730059101,305.37489106318225
1381,452904,0.924471935127904,0.12,HH,010730059104,217.49867920660904
1382,452905,0.11719555504180339,0.11,HH,010730100011,222.65281200366104
1389,452912,0.08741607406647392,0.17,HH,010730100024,195.41652531461943
1391,452914,0.581001497211862,0.09,HH,010730101002,234.07550336902165
1393,452916,0.31047775100912184,0.05,HH,010730102001,264.4853626951472
1402,452925,0.008211433500264348,0.36,HH,010730104011,135.84587932511937
1405,452928,0.06572815892398821,0.16,HH,010730104014,199.4457883209753
1420,452943,4.170876456887744,0.01,HH,010730107021,332.6347874040841
1432,452955,0.9733488336545668,0.01,HH,010730107064,332.6347874040841
1468,452991,1.5372797003342211,0.03,HH,010730111045,288.0793608151251
1470,452993,1.1855181254177236,0.13,HH,010730111071,212.63911290388006
1472,452995,0.347780655149316,0.25,HH,010730111073,167.44897501960816
1493,453016,6.788314334503124,0.01,HH,010730112072,332.6347874040841
1494,453017,0.08092301551001464,0.28,HH,010730112081,158.2841507271216
1495,453018,0.04470008266175256,0.2,HH,010730112082,184.16212335729142
1503,453026,0.4197790100321213,0.12,HH,010730113022,217.49867920660904
1621,453144,0.8857275944271669,0.07,HH,010730129123,247.579102817917
1625,453148,0.837547681949427,0.01,HH,010730129151,332.6347874040841
1627,453150,0.00039245808869670687,0.4,HH,010730129153,125.33471031357998
1628,453151,0.5731122395299622,0.21,HH,010730129154,180.64212470182403
1629,453152,0.02004494565857832,0.41,HH,010730129155,122.75449766411496
1849,453372,0.1425405373838938,0.11,HH,010810409012,222.65281200366104
1858,453381,0.485418869844136,0.15,HH,010810411001,203.64333894937897
1880,453403,0.21799404703528383,0.13,HH,010810418003,212.63911290388006
1881,453404,0.0013656724054908853,0.03,HH,010810419001,288.0793608151251
1883,453406,1.304727241954393,0.04,HH,010810419003,275.0686071252169
1884,453407,0.023536344350124493,0.33,HH,010810419004,143.99131656732337
1885,453408,1.796790644839397,0.04,HH,010810420021,275.0686071252169
1915,453438,0.06074259543988052,0.37,HH,010830203001,133.18533464368167
1925,453448,0.2659537052952723,0.09,HH,010830205002,234.07550336902165
1926,453449,0.47462681904719317,0.06,HH,010830206001,255.47735945968535
1931,453454,0.11421290615334581,0.06,HH,010830208013,255.47735945968535
2014,453537,0.032005696276990674,0.21,HH,010890010004,180.64212470182403
2020,453543,0.10088844365332468,0.28,HH,010890013013,158.2841507271216
2036,453559,0.07659217682195235,0.2,HH,010890019011,184.16212335729142
2041,453564,0.5659608589777555,0.09,HH,010890020002,234.07550336902165
2043,453566,0.860576835846475,0.09,HH,010890021001,234.07550336902165
2044,453567,0.14911552164928002,0.22,HH,010890021002,177.21932141886847
2046,453569,0.0897302709093915,0.3,HH,010890022001,152.44005127080408
2047,453570,0.3355394897318673,0.08,HH,010890022002,240.5071560309633
2049,453572,0.03309585486206012,0.04,HH,010890023002,275.0686071252169
2051,453574,0.032121349978762266,0.32,HH,010890023004,146.7698799114508
2298,453821,0.023448223670044382,0.36,HH,010970007013,135.84587932511937
2331,453854,0.0023920351029411875,0.44,HH,010970018002,115.09692154967775
2350,453873,0.10279155472975773,0.38,HH,010970024001,130.54807880993974
2424,453947,0.09544830959777949,0.16,HH,010970037082,199.4457883209753
2501,454024,1.1933698721935668,0.06,HH,010970065012,255.47735945968535
2542,454065,0.7260609602886082,0.05,HH,010970073004,264.4853626951472
2546,454069,0.09141607175264933,0.17,HH,010970074004,195.41652531461943
2549,454072,0.6273559060348433,0.21,HH,010970076001,180.64212470182403
2554,454077,0.12440040117685369,0.19,HH,010979900000,187.7896295051229
2560,454083,0.2130300173271909,0.38,HH,010990759001,130.54807880993974
2624,454147,0.5007418900893305,0.07,HH,011010017004,247.579102817917
2625,454148,0.05477645355832738,0.42,HH,011010017005,120.1893479141851
2626,454149,0.013132007676300803,0.1,HH,011010018001,228.15515655446004
2627,454150,1.282543285023721,0.07,HH,011010018002,247.579102817917
2628,454151,0.38277735870906104,0.16,HH,011010018003,199.4457883209753
2629,454152,0.46303181046161096,0.06,HH,011010019001,255.47735945968535
2630,454153,0.13713158129849576,0.02,HH,011010019002,305.37489106318225
2631,454154,0.32120056970125493,0.08,HH,011010019003,240.5071560309633
2633,454156,0.750444444767228,0.04,HH,011010020001,275.0686071252169
2638,454161,0.6461146537954131,0.07,HH,011010021002,247.579102817917
2640,454163,1.2491202701278201,0.06,HH,011010022011,255.47735945968535
2642,454165,0.4773996570450219,0.19,HH,011010022013,187.7896295051229
2643,454166,0.03882986783032073,0.37,HH,011010022014,133.18533464368167
2677,454200,0.03852111855110534,0.24,HH,011010031001,170.63025628400874
2788,454311,0.05985883645331485,0.14,HH,011030004004,208.0319340814956
2790,454313,0.3027714369247025,0.06,HH,011030006002,255.47735945968535
2793,454316,0.07005485084757271,0.26,HH,011030007003,164.3345405392917
2794,454317,0.360192770710939,0.06,HH,011030008001,255.47735945968535
2795,454318,0.21226043234197745,0.22,HH,011030008002,177.21932141886847
2805,454328,0.40186031582636067,0.2,HH,011030051051,184.16212335729142
2806,454329,0.61287993886834,0.1,HH,011030051061,228.15515655446004
2808,454331,0.00806322713746944,0.33,HH,011030051063,143.99131656732337
2811,454334,0.27023757383381336,0.16,HH,011030051081,199.4457883209753
2812,454335,0.3600453451097927,0.03,HH,011030051082,288.0793608151251
2813,454336,0.7224054180957037,0.08,HH,011030051083,240.5071560309633
2814,454337,0.08953287020456382,0.23,HH,011030051091,173.88468491852137
2815,454338,0.03597535558876012,0.09,HH,011030051092,234.07550336902165
2816,454339,0.7772745965056522,0.15,HH,011030051093,203.64333894937897
2829,454352,0.008233490381508593,0.39,HH,011030053041,127.93190344474542
2856,454379,0.04484557889830517,0.14,HH,011056870005,208.0319340814956
2858,454381,0.008893548764428971,0.29,HH,011056871001,155.3384719555673
2859,454382,2.664720542218647,0.01,HH,011056871002,332.6347874040841
2896,454419,0.022694705733917953,0.34,HH,011091891003,141.24631294414047
2904,454427,0.24802308882840757,0.3,HH,011110001001,152.44005127080408
2915,454438,0.0018244824314863856,0.28,HH,011110004004,158.2841507271216
2947,454470,0.0067661890213324615,0.34,HH,011130309014,141.24631294414047
2975,454498,0.3422180064195253,0.2,HH,011150402042,184.16212335729142
2976,454499,0.023040822503470018,0.16,HH,011150402043,199.4457883209753
2977,454500,1.8080370311805893,0.01,HH,011150402051,332.6347874040841
2978,454501,0.4555614316792178,0.06,HH,011150402052,255.47735945968535
2979,454502,0.5740711669120309,0.12,HH,011150402053,217.49867920660904
2980,454503,0.012496458984568373,0.33,HH,011150403001,143.99131656732337
2990,454513,4.362627933082396,0.01,HH,011150405012,332.6347874040841
3019,454542,0.004443862664203329,0.32,HH,011170303033,146.7698799114508
3068,454591,1.2625490442400742,0.03,HH,011170303411,288.0793608151251
3069,454592,1.2580938802310488,0.03,HH,011170303421,288.0793608151251
3070,454593,0.3533029408995762,0.12,HH,011170303422,217.49867920660904
3071,454594,1.2573359357652236,0.04,HH,011170303441,275.0686071252169
3109,454632,0.5340575319609085,0.21,HH,011190113001,180.64212470182403
3116,454639,0.021301627604456867,0.35,HH,011190115001,138.5320466407568
3118,454641,0.04045972235565577,0.32,HH,011190115003,146.7698799114508
3198,454721,1.3411930219324169,0.03,HH,011239625011,288.0793608151251
3199,454722,1.4204375164935301,0.03,HH,011239625012,288.0793608151251
3200,454723,0.00269415913180643,0.02,HH,011239625013,305.37489106318225
3202,454725,0.5112374244971892,0.08,HH,011239625021,240.5071560309633
3203,454726,1.250314768583394,0.06,HH,011239625022,255.47735945968535
3206,454729,0.326889689627572,0.16,HH,011239626002,199.4457883209753
3209,454732,0.4937730163019473,0.17,HH,011239627003,195.41652531461943
3216,454739,0.07712144418594305,0.19,HH,011250101022,187.7896295051229
3217,454740,0.12778407526646565,0.18,HH,011250101023,191.53650878428144
3219,454742,7.159610268564122e-05,0.4,HH,011250101032,125.33471031357998
3220,454743,1.1547793678228622,0.13,HH,011250101033,212.63911290388006
3234,454757,0.04320788758608391,0.29,HH,011250103021,155.3384719555673
3254,454777,0.0759885276662268,0.15,HH,011250106012,203.64333894937897
3272,454795,0.03668952684228276,0.1,HH,011250108032,228.15515655446004
3275,454798,0.2648919483303721,0.24,HH,011250112001,170.63025628400874
3286,454809,0.05105784223763787,0.28,HH,011250117031,158.2841507271216
3323,454846,1.424195629832408,0.09,HH,011250126001,234.07550336902165
3363,454886,0.08850474789958278,0.32,HH,011270212003,146.7698799114508
3378,454901,0.008635040658770814,0.24,HH,011270217002,170.63025628400874
3379,454902,0.1745797015674784,0.21,HH,011270217003,180.64212470182403
3397,454920,0.001216706424040141,0.34,HH,011290442002,141.24631294414047
3412,454935,1.5954041288192966,0.09,HH,011310351004,234.07550336902165
3416,454939,0.6321145548209138,0.12,HH,011339655012,217.49867920660904
3439,454962,0.010285278791858001,0.26,HH,020130001002,164.3345405392917
3441,454964,0.019359158354823082,0.24,HH,020160001001,170.63025628400874
3449,454972,0.011989479251427347,0.34,HH,020200001023,141.24631294414047
3452,454975,0.021149189708535045,0.33,HH,020200002012,143.99131656732337
3455,454978,0.25744283827702763,0.18,HH,020200002023,191.53650878428144
3456,454979,0.17225800541847294,0.12,HH,020200002024,217.49867920660904
3458,454981,0.309657977482245,0.11,HH,020200002032,222.65281200366104
3460,454983,0.011227021219568152,0.36,HH,020200002034,135.84587932511937
3472,454995,0.07618611700174711,0.25,HH,020200006005,167.44897501960816
3475,454998,0.18329829956977017,0.1,HH,020200006008,228.15515655446004
3477,455000,0.48246113166930166,0.08,HH,020200007012,240.5071560309633
3478,455001,0.16274025337041992,0.28,HH,020200007013,158.2841507271216
3479,455002,0.05649340827481913,0.14,HH,020200007014,208.0319340814956
3481,455004,0.0859744213371294,0.17,HH,020200007022,195.41652531461943
3483,455006,0.862256785225109,0.09,HH,020200007031,234.07550336902165
3487,455010,0.1173204063375181,0.2,HH,020200007035,184.16212335729142
3488,455011,0.013078975753133487,0.31,HH,020200008011,149.5850347347453
3489,455012,0.008153237995646198,0.38,HH,020200008012,130.54807880993974
3492,455015,1.1274904677850506,0.01,HH,020200008015,332.6347874040841
3493,455016,0.5883281802359268,0.13,HH,020200008016,212.63911290388006
3494,455017,0.016890657042833164,0.3,HH,020200008017,152.44005127080408
3497,455020,1.3353303149870397,0.01,HH,020200008023,332.6347874040841
3500,455023,2.214340359153019,0.04,HH,020200009011,275.0686071252169
3501,455024,2.03363783212123,0.02,HH,020200009012,305.37489106318225
