idn,key,stat,p,group,name,z
1217,452740,0.15334606420486488,0.19,HH,010730011005,187.7896295051229
1222,452745,0.2839594255709354,0.02,HH,010730012004,305.37489106318225
1224,452747,0.6748463647402132,0.12,HH,010730014002,217.49867920660904
1227,452750,0.15024048900808204,0.14,HH,010730015002,208.0319340814956
1228,452751,0.27328126536643044,0.09,HH,010730015003,234.07550336902165
1231,452754,0.3906187925076721,0.2,HH,010730016002,184.16212335729142
1234,452757,0.1644711280364551,0.22,HH,010730019021,177.21932141886847
1250,452773,1.2380520622989442,0.04,HH,010730023052,275.0686071252169
1252,452775,0.5271601035320426,0.05,HH,010730023062,264.4853626951472
1256,452779,0.03765412935234173,0.4,HH,010730024003,125.33471031357998
1259,452782,0.3532352735162702,0.06,HH,010730024006,255.47735945968535
1261,452784,0.08853253410076974,0.22,HH,010730027002,177.21932141886847
1267,452790,0.170558788342341,0.27,HH,010730030012,161.28129910166274
1281,452804,0.0013648185691809832,0.47,HH,010730033002,107.526986209983
1286,452809,1.0537827170345756e-05,0.48,HH,010730035001,105.01535834647336
1289,452812,1.4822419244660183,0.02,HH,010730036001,305.37489106318225
1295,452818,2.0784042959407367,0.07,HH,010730037001,247.579102817917
1298,452821,9.691309144514868,0.01,HH,010730037004,332.6347874040841
1299,452822,2.9937137588891116,0.01,HH,010730038021,332.6347874040841
1311,452834,0.5882751148702899,0.01,HH,010730040004,332.6347874040841
1312,452835,1.1410622719368406,0.14,HH,010730040005,208.0319340814956
1320,452843,0.030074060372318797,0.22,HH,010730047013,177.21932141886847
1323,452846,0.006208246675529306,0.42,HH,010730047022,120.1893479141851
1324,452847,0.03244428417816412,0.18,HH,010730047023,191.53650878428144
1326,452849,0.005229535149057317,0.37,HH,010730048002,133.18533464368167
1337,452860,1.0425470982870944,0.05,HH,010730051013,264.4853626951472
1353,452876,0.3022243251695479,0.09,HH,010730056001,234.07550336902165
1369,452892,0.5045829423517396,0.02,HH,010730059033,305.37489106318225
1376,452899,0.4099149163040036,0.03,HH,010730059083,288.0793608151251
1382,452905,0.6005988215181284,0.09,HH,010730100011,234.07550336902165
1391,452914,0.1847685654623034,0.18,HH,010730101002,191.53650878428144
1394,452917,0.030462773945440804,0.37,HH,010730102002,133.18533464368167
1413,452936,0.22748353292024157,0.14,HH,010730106023,208.0319340814956
1414,452937,3.4648297240064903,0.01,HH,010730106024,332.6347874040841
1426,452949,1.0156585067096429,0.15,HH,010730107042,203.64333894937897
1429,452952,0.01716850112281093,0.42,HH,010730107061,120.1893479141851
1432,452955,0.09574524877033183,0.34,HH,010730107064,141.24631294414047
1444,452967,2.686774075629613,0.01,HH,010730108035,332.6347874040841
1450,452973,1.741274110007071,0.03,HH,010730109001,288.0793608151251
1457,452980,1.5241694961444712,0.02,HH,010730110011,305.37489106318225
1461,452984,1.301992621441902,0.01,HH,010730110015,332.6347874040841
1471,452994,0.2122138506588687,0.09,HH,010730111072,234.07550336902165
1473,452996,0.15310056061667113,0.16,HH,010730111074,199.4457883209753
1475,452998,0.5881597977080236,0.15,HH,010730111081,203.64333894937897
1478,453001,0.16682353387250995,0.13,HH,010730111084,212.63911290388006
1495,453018,0.14160769576117788,0.04,HH,010730112082,275.0686071252169
1497,453020,2.9693634035075283,0.03,HH,010730112092,288.0793608151251
1502,453025,0.23561958297673785,0.01,HH,010730113021,332.6347874040841
1511,453034,0.1633738491681027,0.45,HH,010730115003,112.56613468550742
1530,453053,0.02040723278481333,0.5,HH,010730118024,100.0
1531,453054,0.8041615007998465,0.2,HH,010730118025,184.16212335729142
1576,453099,0.0024228403359693,0.4,HH,010730124034,125.33471031357998
1577,453100,0.5363551590176163,0.15,HH,010730125001,203.64333894937897
1578,453101,0.34726026891744466,0.16,HH,010730125002,199.4457883209753
1580,453103,0.715687458315145,0.12,HH,010730125004,217.49867920660904
1588,453111,0.026327231116946098,0.35,HH,010730127014,138.5320466407568
1596,453119,0.005520421149520953,0.42,HH,010730128032,120.1893479141851
1606,453129,0.021782683887917934,0.39,HH,010730129071,127.93190344474542
1608,453131,0.20520077047382929,0.18,HH,010730129073,191.53650878428144
1609,453132,0.015245242152211893,0.31,HH,010730129081,149.5850347347453
1618,453141,0.16226249675453214,0.33,HH,010730129114,143.99131656732337
1619,453142,0.021907589731064252,0.29,HH,010730129121,155.3384719555673
1620,453143,0.47213390791976606,0.12,HH,010730129122,217.49867920660904
1622,453145,0.1904824654965022,0.2,HH,010730129131,184.16212335729142
1623,453146,1.765831797938266,0.14,HH,010730129132,208.0319340814956
1624,453147,0.8277449246382935,0.01,HH,010730129141,332.6347874040841
1630,453153,3.700421913545358,0.03,HH,010730130021,288.0793608151251
1632,453155,0.6344953894373252,0.1,HH,010730131001,228.15515655446004
1633,453156,0.5512161964518062,0.05,HH,010730131002,264.4853626951472
1635,453158,0.15501394221755438,0.11,HH,010730131004,222.65281200366104
1650,453173,2.4498048279343987,0.02,HH,010730136015,305.37489106318225
1651,453174,0.18444082092571198,0.23,HH,010730138011,173.88468491852137
1654,453177,0.0018951227971057555,0.53,HH,010730139011,92.473013790017
1659,453182,0.00800884092453999,0.39,HH,010730140013,127.93190344474542
1672,453195,0.006035694665085802,0.44,HH,010730142031,115.09692154967775
