idn,key,stat,p,group,name,z
106,451629,0.03775448198798667,0.51,HH,010030114071,97.49310917412889
113,451636,0.44082171074510973,0.12,HH,010030115021,217.49867920660904
115,451638,0.038713972354456894,0.27,HH,010030115023,161.28129910166274
116,451639,0.10221777339711405,0.11,HH,010030115024,222.65281200366104
124,451647,1.6213307906118257,0.11,HH,010030116024,222.65281200366104
127,451650,0.1287820167275361,0.26,HH,010059501002,164.3345405392917
138,451661,0.15545033287094248,0.38,HH,010059505002,130.54807880993974
147,451670,0.0013942101570981829,0.32,HH,010059509002,146.7698799114508
149,451672,0.20249498448061765,0.26,HH,010070100011,164.3345405392917
154,451677,0.04502432957827479,0.31,HH,010070100031,149.5850347347453
155,451678,0.07320351614880577,0.28,HH,010070100032,158.2841507271216
164,451687,0.3791924027205216,0.24,HH,010090501011,170.63025628400874
165,451688,0.07452430066581947,0.35,HH,010090501012,138.5320466407568
166,451689,0.1419770204189165,0.25,HH,010090501013,167.44897501960816
168,451691,0.43210170215383753,0.14,HH,010090501015,208.0319340814956
173,451696,0.12636330685995786,0.29,HH,010090502001,155.3384719555673
175,451698,0.5395746027887109,0.01,HH,010090503001,332.6347874040841
177,451700,0.11556856276022041,0.28,HH,010090503003,158.2841507271216
178,451701,0.026053940911165478,0.33,HH,010090503004,143.99131656732337
182,451705,0.13862354584571157,0.16,HH,010090504004,199.4457883209753
184,451707,0.10296436746715171,0.18,HH,010090505002,191.53650878428144
186,451709,0.004681669625236944,0.41,HH,010090505004,122.75449766411496
196,451719,0.884116005097653,0.05,HH,010090507002,264.4853626951472
200,451723,0.010356098365152765,0.49,HH,010119522001,102.50689082587111
201,451724,0.3717708261830676,0.17,HH,010119522002,195.41652531461943
202,451725,0.11757912587805452,0.28,HH,010119522003,158.2841507271216
203,451726,0.07878427438892623,0.29,HH,010119525001,155.3384719555673
205,451728,0.14222096750925187,0.34,HH,010119525003,141.24631294414047
206,451729,0.007279209836695652,0.39,HH,010139527001,127.93190344474542
218,451741,0.14285028542252537,0.37,HH,010139532003,133.18533464368167
223,451746,0.0024521038268679176,0.25,HH,010139534002,167.44897501960816
224,451747,0.4070975586561767,0.23,HH,010139535001,173.88468491852137
