idn,key,stat,p,group,name,z
192,451715,0.3290065527716377,0.08,HH,010090506023,240.5071560309633
197,451720,0.16507705009094426,0.15,HH,010090507003,203.64333894937897
198,451721,0.08552506359889228,0.17,HH,010090507004,195.41652531461943
200,451723,1.592758322634663,0.01,HH,010119522001,332.6347874040841
206,451729,1.082181975400428,0.02,HH,010139527001,305.37489106318225
207,451730,0.7939809027833096,0.25,HH,010139527002,167.44897501960816
208,451731,0.3415859182260524,0.21,HH,010139528001,180.64212470182403
209,451732,0.10976156765254887,0.12,HH,010139529001,217.49867920660904
210,451733,0.0957426699770854,0.23,HH,010139529002,173.88468491852137
216,451739,1.5834451533227127,0.03,HH,010139532001,288.0793608151251
218,451741,0.5643397995161129,0.03,HH,010139532003,288.0793608151251
219,451742,0.5025898944861349,0.11,HH,010139532004,222.65281200366104
223,451746,0.04640558870502792,0.17,HH,010139534002,195.41652531461943
267,451790,0.0984804433540864,0.44,HH,010150016003,115.09692154967775
274,451797,0.16741028301000513,0.29,HH,010150018002,155.3384719555673
276,451799,0.0811330694776297,0.44,HH,010150018004,115.09692154967775
299,451822,1.0517457008455553,0.08,HH,010150023004,240.5071560309633
301,451824,1.795544858761084,0.08,HH,010150024002,240.5071560309633
303,451826,0.1220539202968148,0.1,HH,010150025012,228.15515655446004
353,451876,0.2385976947709325,0.01,HH,010199557022,332.6347874040841
369,451892,0.32064817201370116,0.05,HH,010210601012,264.4853626951472
370,451893,0.21825938099309525,0.27,HH,010210601013,161.28129910166274
404,451927,0.24273516221913538,0.07,HH,010239568003,247.579102817917
406,451929,0.16210856525399184,0.28,HH,010239568005,158.2841507271216
407,451930,0.226863663846121,0.2,HH,010239569001,184.16212335729142
419,451942,0.14995915585924888,0.34,HH,010259576024,141.24631294414047
423,451946,0.6464923478957717,0.02,HH,010259578001,305.37489106318225
424,451947,0.1170503254512443,0.33,HH,010259578002,143.99131656732337
425,451948,0.14168901614960985,0.12,HH,010259578003,217.49867920660904
427,451950,0.2952040307975905,0.04,HH,010259578005,275.0686071252169
433,451956,0.7294511989517821,0.05,HH,010259579023,264.4853626951472
441,451964,0.9546447475487199,0.19,HH,010279590001,187.7896295051229
496,452019,0.5032378954083381,0.07,HH,010330201003,247.579102817917
509,452032,0.3191417366708308,0.2,HH,010330206001,184.16212335729142
511,452034,0.13550756124822777,0.34,HH,010330206003,141.24631294414047
513,452036,0.08550473599597479,0.39,HH,010330207011,127.93190344474542
514,452037,0.1587894187872655,0.09,HH,010330207012,234.07550336902165
533,452056,0.2338645834531197,0.21,HH,010330209022,180.64212470182403
535,452058,0.01721442436522703,0.11,HH,010330209024,222.65281200366104
540,452063,0.11386047568037574,0.05,HH,010359602001,264.4853626951472
560,452083,1.7073352268946491,0.01,HH,010379612002,332.6347874040841
562,452085,0.27039867480715973,0.02,HH,010379612004,305.37489106318225
563,452086,1.4520851696780992,0.06,HH,010399616001,255.47735945968535
564,452087,2.54006915157581,0.01,HH,010399616002,332.6347874040841
565,452088,1.672946999049897,0.01,HH,010399616003,332.6347874040841
566,452089,1.3974440262057706,0.01,HH,010399616004,332.6347874040841
567,452090,2.300690928460591,0.01,HH,010399617001,332.6347874040841
571,452094,0.2962038987481926,0.39,HH,010399618002,127.93190344474542
573,452096,1.2458274483699576,0.07,HH,010399619002,247.579102817917
575,452098,1.6282991033941072,0.11,HH,010399620002,222.65281200366104
578,452101,0.878184284106219,0.25,HH,010399621001,167.44897501960816
600,452123,0.011735924762292377,0.48,HH,010399630004,105.01535834647336
602,452125,0.27341838349464265,0.37,HH,010419634002,133.18533464368167
611,452134,0.02377127383895693,0.37,HH,010439641001,133.18533464368167
619,452142,0.8209002503211461,0.02,HH,010439642004,305.37489106318225
628,452151,0.02230456153682397,0.41,HH,010439645001,122.75449766411496
629,452152,0.10185002707315625,0.14,HH,010439645002,208.0319340814956
630,452153,0.01916408762221717,0.38,HH,010439645003,130.54807880993974
635,452158,0.022088165348095785,0.28,HH,010439647002,158.2841507271216
641,452164,0.1922303120678862,0.08,HH,010439649001,240.5071560309633
643,452166,0.6827617851438311,0.16,HH,010439649003,199.4457883209753
654,452177,0.02002539154641366,0.27,HH,010439651002,161.28129910166274
655,452178,0.05138573242899556,0.41,HH,010439652001,122.75449766411496
659,452182,0.8505222627308086,0.05,HH,010439653003,264.4853626951472
670,452193,0.10876706623680045,0.24,HH,010439656002,170.63025628400874
